keyword,rank,org_id,tbl_id,table_name,stat_name,org_name,start_period,end_period,vw_cd,list_id,official_url
사회복지전담 공무원,19,174,DT_163002_B010,직렬별 현원 : 행정기술관리운영직군,국가공무원인사통계,인사혁신처,2012,2016,MT_ZTITLE,R_3_002,https://kosis.kr/statHtml/statHtml.do?orgId=174&tblId=DT_163002_B010&conn_path=I2
사회복지전담 공무원,20,453,TX_39301_A147,여성기업인 차별개선을 위한 정부의 우선 해결 과제,여성기업실태조사,재단법인 여성기업종합지원센터,2004,2004,MT_ZTITLE,393_39301_A002_007,https://kosis.kr/statHtml/statHtml.do?orgId=453&tblId=TX_39301_A147&conn_path=I2
기초생활보장 수급자,1,117,DT_11714_N004,"국민기초생활보장수급자가구-시도별,특성별",국민기초생활보장수급자현황,보건복지부,2001,2024,MT_ZTITLE,G_3,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_11714_N004&conn_path=I2
기초생활보장 수급자,2,117,DT_11714_N001,"국민기초생활수급자총괄(일반,시설)-시도별",국민기초생활보장수급자현황,보건복지부,2001,2024,MT_ZTITLE,G_3,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_11714_N001&conn_path=I2
기초생활보장 수급자,3,117,DT_11714_N002,"국민기초일반수급자수-시도별, 성별, 연령별",국민기초생활보장수급자현황,보건복지부,2001,2024,MT_ZTITLE,G_3,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_11714_N002&conn_path=I2
기초생활보장 수급자,4,117,DT_117108_D049,피해 장애아동 국민기초생활보장수급자 여부,장애인학대현황,보건복지부,2020,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D049&conn_path=I2
기초생활보장 수급자,5,117,DT_117108_D005,학대피해 발달장애인 국민기초생활보장수급자 여부,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D005&conn_path=I2
기초생활보장 수급자,6,331,DT_33109_A304,국민기초생활보장 수급 신청탈락 후 생계문제 해결방법,한국복지패널조사,한국보건사회연구원,2016,2024,MT_ZTITLE,331_33115,https://kosis.kr/statHtml/statHtml.do?orgId=331&tblId=DT_33109_A304&conn_path=I2
기초생활보장 수급자,7,383,DT_383005_H0004,기초생활보장 수급가구 여부,발달장애인일과삶실태조사,한국장애인고용공단,2022,2025,MT_ZTITLE,D_003_006,https://kosis.kr/statHtml/statHtml.do?orgId=383&tblId=DT_383005_H0004&conn_path=I2
기초생활보장 수급자,8,170,DT_170002_A005,국민기초생활보장 급여 수급 여부 및 수급 경험,청년의삶실태조사,국무조정실,2022,2024,MT_ZTITLE,B_B_170_A,https://kosis.kr/statHtml/statHtml.do?orgId=170&tblId=DT_170002_A005&conn_path=I2
기초생활보장 수급자,9,331,DT_33109_N353,국민기초생활보장 맞춤형급여 수급가구 및 수급형태,한국복지패널조사,한국보건사회연구원,2016,2024,MT_ZTITLE,331_33109_5,https://kosis.kr/statHtml/statHtml.do?orgId=331&tblId=DT_33109_N353&conn_path=I2
기초생활보장 수급자,10,331,DT_33109_A303,국민기초생활보장 수급 신청 후 선정여부 및 신청탈락 사유,한국복지패널조사,한국보건사회연구원,2016,2024,MT_ZTITLE,331_33115,https://kosis.kr/statHtml/statHtml.do?orgId=331&tblId=DT_33109_A303&conn_path=I2
기초생활보장 수급자,11,331,DT_33109_N082,국민기초생활보장 수급 신청여부 및 사유,한국복지패널조사,한국보건사회연구원,2005,2024,MT_ZTITLE,331_33115,https://kosis.kr/statHtml/statHtml.do?orgId=331&tblId=DT_33109_N082&conn_path=I2
기초생활보장 수급자,12,438,DT_438001_BB007,국민기초생활보장 수급 현황,장애인삶패널조사,한국장애인개발원,2018,2024,MT_ZTITLE,D3_003_002_002,https://kosis.kr/statHtml/statHtml.do?orgId=438&tblId=DT_438001_BB007&conn_path=I2
기초생활보장 수급자,13,331,DT_33109_N365,국민기초생활보장 수급가구 및 수급 형태,한국복지패널조사,한국보건사회연구원,2016,2024,MT_ZTITLE,331_33115,https://kosis.kr/statHtml/statHtml.do?orgId=331&tblId=DT_33109_N365&conn_path=I2
기초생활보장 수급자,14,109,DT_109006_A012,국민기초생활보장제도 수급 현황,국가보훈대상자생활실태조사,국가보훈부,2018,2024,MT_ZTITLE,D3_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=109&tblId=DT_109006_A012&conn_path=I2
기초생활보장 수급자,15,117,DT_117098_2024A044,국민기초생활보장제도 수급자 신청을 하지 않은 이유(복수응답),노숙인등의실태조사,보건복지부,2024,2024,MT_ZTITLE,117_117098_003_005,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117098_2024A044&conn_path=I2
기초생활보장 수급자,16,331,DT_33109_A307,기초생활보장급여 수급 사유,한국복지패널조사,한국보건사회연구원,2016,2024,MT_ZTITLE,331_33115,https://kosis.kr/statHtml/statHtml.do?orgId=331&tblId=DT_33109_A307&conn_path=I2
기초생활보장 수급자,17,117,DT_117098_2024A042,노숙인의 국민기초생활보장 급여별 수급 실태,노숙인등의실태조사,보건복지부,2024,2024,MT_ZTITLE,117_117098_003_005,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117098_2024A042&conn_path=I2
기초생활보장 수급자,18,117,DT_117098_2024A043,"수급자가 아닌 경우, 노숙인의 국민기초생활보장제도 수급 신청 경험 여부 및 수급자로 선정되지 않은 이유",노숙인등의실태조사,보건복지부,2024,2024,MT_ZTITLE,117_117098_003_005,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117098_2024A043&conn_path=I2
기초생활보장 수급자,19,331,DT_33109_A306,지난 1년간 국민기초생활보장급여 수급 개월 수,한국복지패널조사,한국보건사회연구원,2016,2024,MT_ZTITLE,331_33115,https://kosis.kr/statHtml/statHtml.do?orgId=331&tblId=DT_33109_A306&conn_path=I2
기초생활보장 수급자,20,117,TX_117_2009_H5046,학대피해노인 국민기초생활보장 수급 현황,노인학대현황,보건복지부,2007,2024,MT_ZTITLE,C_8_001_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=TX_117_2009_H5046&conn_path=I2
